timeMillis,stepsCount,solutionsChecked,cost,solution,optimalSolutionCost,optimalSolution,firstSolutionCost,firstSolution
4,203,203,275180.0,'[10, 12, 7, 11, 1, 8, 5, 4, 6, 3, 9, 2]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',282634.0,'[6, 2, 12, 4, 8, 10, 3, 5, 11, 9, 7, 1]'
4,224,224,269498.0,'[4, 3, 11, 10, 9, 5, 12, 6, 1, 8, 7, 2]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',328888.0,'[2, 9, 12, 5, 7, 11, 1, 3, 8, 10, 4, 6]'
4,203,203,278322.0,'[4, 9, 8, 6, 2, 11, 5, 12, 7, 3, 10, 1]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',312852.0,'[12, 11, 10, 3, 7, 4, 2, 1, 6, 5, 9, 8]'
4,219,219,267176.0,'[3, 9, 6, 11, 2, 7, 1, 8, 10, 12, 5, 4]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',331374.0,'[6, 10, 2, 12, 5, 7, 8, 1, 9, 3, 4, 11]'
4,218,218,270984.0,'[8, 12, 4, 11, 2, 10, 5, 6, 3, 9, 7, 1]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',328058.0,'[11, 9, 10, 12, 6, 7, 3, 5, 1, 4, 8, 2]'
4,202,202,245524.0,'[8, 12, 6, 11, 2, 1, 9, 3, 10, 5, 7, 4]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',336324.0,'[5, 7, 1, 3, 9, 8, 11, 12, 10, 6, 4, 2]'
4,209,209,272156.0,'[9, 2, 6, 4, 12, 7, 3, 5, 10, 11, 1, 8]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',293186.0,'[4, 1, 7, 3, 11, 9, 12, 8, 10, 2, 5, 6]'
4,150,150,280436.0,'[4, 1, 10, 3, 8, 9, 12, 6, 7, 5, 2, 11]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',327122.0,'[7, 6, 10, 5, 4, 2, 1, 9, 3, 11, 12, 8]'
4,198,198,269828.0,'[4, 6, 1, 5, 12, 11, 9, 7, 8, 3, 2, 10]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',345770.0,'[5, 8, 2, 7, 4, 6, 12, 3, 10, 11, 9, 1]'
4,242,242,273420.0,'[10, 6, 1, 11, 2, 4, 12, 7, 3, 9, 5, 8]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',289618.0,'[11, 9, 10, 8, 7, 2, 5, 4, 3, 6, 1, 12]'
