timeMillis,stepsCount,solutionsChecked,cost,solution,optimalSolutionCost,optimalSolution,firstSolutionCost,firstSolution
18,6,395,243420.0,'[8, 1, 6, 10, 11, 2, 3, 5, 9, 12, 7, 4]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',307078.0,'[11, 5, 6, 10, 4, 2, 3, 8, 12, 1, 7, 9]'
61,10,658,224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',342832.0,'[1, 7, 4, 5, 11, 6, 2, 9, 10, 8, 12, 3]'
10,6,394,253456.0,'[7, 3, 9, 4, 11, 10, 6, 1, 5, 8, 12, 2]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',317390.0,'[5, 9, 7, 4, 3, 1, 6, 10, 2, 8, 12, 11]'
13,7,460,252668.0,'[3, 1, 7, 11, 4, 8, 5, 9, 10, 12, 6, 2]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',315984.0,'[10, 7, 4, 3, 11, 8, 2, 9, 1, 12, 5, 6]'
44,7,461,235704.0,'[4, 5, 11, 10, 1, 7, 12, 8, 3, 6, 9, 2]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',317312.0,'[2, 5, 4, 6, 1, 11, 3, 8, 12, 10, 9, 7]'
20,10,657,238192.0,'[4, 9, 11, 7, 5, 3, 12, 10, 8, 1, 6, 2]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',318696.0,'[12, 3, 11, 8, 10, 6, 5, 7, 9, 1, 4, 2]'
54,7,461,243252.0,'[4, 5, 2, 6, 3, 9, 1, 10, 8, 12, 7, 11]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',308512.0,'[5, 11, 2, 6, 1, 9, 10, 12, 3, 4, 7, 8]'
16,5,329,253810.0,'[10, 12, 2, 4, 5, 3, 7, 1, 6, 8, 9, 11]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',340530.0,'[12, 10, 2, 4, 11, 6, 3, 1, 9, 8, 7, 5]'
25,10,658,239158.0,'[4, 9, 2, 5, 8, 6, 3, 10, 7, 12, 1, 11]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',337100.0,'[6, 4, 11, 3, 2, 9, 10, 12, 7, 5, 8, 1]'
31,7,459,246836.0,'[10, 5, 12, 2, 7, 3, 6, 8, 11, 4, 9, 1]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',316950.0,'[12, 5, 3, 2, 7, 8, 9, 6, 11, 4, 10, 1]'
19,9,591,239912.0,'[4, 2, 11, 3, 5, 10, 12, 6, 7, 9, 1, 8]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',301872.0,'[7, 12, 5, 4, 9, 8, 1, 6, 2, 10, 3, 11]'
13,6,396,250832.0,'[5, 12, 9, 4, 2, 8, 6, 3, 11, 10, 1, 7]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',312996.0,'[12, 1, 9, 8, 4, 5, 6, 10, 11, 3, 2, 7]'
23,8,527,244338.0,'[5, 12, 9, 4, 2, 10, 1, 6, 11, 8, 7, 3]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',304028.0,'[2, 6, 3, 11, 1, 10, 9, 7, 4, 8, 5, 12]'
12,7,459,237200.0,'[8, 12, 6, 11, 2, 10, 3, 5, 9, 7, 1, 4]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',303818.0,'[1, 2, 10, 11, 8, 9, 6, 7, 3, 5, 12, 4]'
16,5,329,246902.0,'[8, 11, 6, 2, 7, 9, 3, 12, 4, 10, 5, 1]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',304956.0,'[9, 8, 5, 6, 7, 3, 11, 12, 4, 10, 2, 1]'
9,5,330,241988.0,'[4, 12, 2, 5, 3, 9, 1, 10, 6, 8, 7, 11]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',330880.0,'[12, 5, 2, 4, 3, 9, 1, 11, 7, 6, 8, 10]'
18,10,660,239554.0,'[4, 3, 11, 12, 1, 7, 5, 8, 9, 6, 2, 10]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',293112.0,'[8, 3, 9, 11, 10, 5, 4, 12, 2, 6, 7, 1]'
23,9,590,230704.0,'[4, 5, 11, 3, 7, 10, 12, 9, 8, 6, 1, 2]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',315250.0,'[6, 8, 11, 3, 9, 12, 1, 10, 4, 7, 2, 5]'
27,11,723,230704.0,'[4, 5, 11, 3, 7, 10, 12, 9, 8, 6, 1, 2]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',304170.0,'[6, 3, 11, 10, 1, 5, 2, 7, 8, 12, 9, 4]'
13,6,394,230704.0,'[4, 5, 11, 3, 7, 10, 12, 9, 8, 6, 1, 2]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',289954.0,'[9, 4, 5, 3, 10, 11, 12, 2, 8, 6, 1, 7]'
23,10,657,229092.0,'[8, 5, 6, 2, 10, 11, 9, 1, 3, 7, 12, 4]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',317640.0,'[9, 5, 3, 4, 12, 6, 10, 11, 7, 1, 8, 2]'
12,6,395,240210.0,'[8, 5, 6, 11, 2, 7, 12, 10, 9, 1, 3, 4]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',319816.0,'[4, 12, 5, 11, 2, 7, 8, 9, 3, 1, 10, 6]'
15,8,526,239592.0,'[4, 12, 10, 9, 2, 7, 1, 8, 3, 6, 5, 11]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',331062.0,'[12, 5, 10, 8, 9, 2, 6, 11, 3, 1, 7, 4]'
11,7,461,242778.0,'[4, 5, 2, 12, 1, 10, 3, 9, 8, 6, 7, 11]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',336686.0,'[6, 8, 2, 12, 9, 10, 4, 5, 3, 1, 11, 7]'
12,6,396,257892.0,'[3, 11, 5, 10, 1, 8, 7, 9, 4, 2, 6, 12]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',305814.0,'[4, 3, 11, 12, 1, 2, 10, 9, 5, 8, 6, 7]'
10,6,395,254050.0,'[8, 7, 5, 10, 4, 11, 12, 6, 2, 1, 9, 3]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',285002.0,'[8, 1, 5, 9, 10, 4, 12, 6, 2, 7, 11, 3]'
16,9,592,242020.0,'[8, 7, 12, 4, 5, 3, 10, 1, 11, 2, 9, 6]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',299736.0,'[8, 9, 12, 4, 6, 2, 10, 3, 5, 1, 7, 11]'
11,6,393,247696.0,'[4, 5, 8, 7, 9, 3, 10, 1, 11, 2, 12, 6]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',315366.0,'[1, 9, 4, 7, 8, 5, 10, 2, 11, 3, 12, 6]'
10,6,396,247482.0,'[4, 7, 11, 3, 6, 8, 1, 10, 9, 2, 12, 5]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',324676.0,'[2, 6, 11, 7, 4, 8, 1, 3, 9, 10, 5, 12]'
19,9,593,243618.0,'[4, 9, 6, 7, 5, 8, 1, 10, 11, 2, 12, 3]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',291224.0,'[11, 10, 6, 7, 9, 12, 1, 8, 3, 2, 4, 5]'
13,7,461,239864.0,'[4, 9, 2, 5, 10, 12, 7, 8, 3, 6, 1, 11]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',300114.0,'[8, 2, 4, 12, 10, 9, 1, 11, 3, 6, 7, 5]'
13,8,525,254552.0,'[4, 12, 3, 1, 2, 11, 5, 6, 10, 8, 7, 9]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',297256.0,'[4, 3, 5, 1, 12, 7, 10, 6, 2, 8, 9, 11]'
17,9,592,236006.0,'[4, 9, 5, 2, 10, 3, 6, 8, 7, 1, 12, 11]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',327864.0,'[12, 1, 4, 7, 6, 11, 10, 8, 9, 3, 2, 5]'
17,10,657,239158.0,'[4, 9, 2, 5, 8, 6, 3, 10, 7, 12, 1, 11]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',315110.0,'[1, 8, 5, 4, 2, 11, 3, 10, 6, 7, 9, 12]'
8,5,328,242496.0,'[8, 9, 6, 2, 10, 7, 3, 5, 4, 11, 12, 1]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',287758.0,'[7, 8, 6, 4, 11, 9, 3, 2, 5, 10, 12, 1]'
29,10,656,252640.0,'[10, 1, 7, 8, 4, 11, 5, 3, 12, 6, 9, 2]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',337890.0,'[8, 4, 9, 12, 1, 11, 10, 2, 7, 6, 3, 5]'
20,11,723,238796.0,'[4, 1, 11, 7, 3, 10, 12, 9, 8, 6, 5, 2]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',325774.0,'[12, 3, 2, 8, 5, 6, 11, 4, 9, 7, 10, 1]'
11,5,327,249032.0,'[4, 7, 11, 8, 6, 3, 2, 10, 9, 1, 12, 5]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',304036.0,'[7, 2, 4, 8, 3, 6, 10, 11, 9, 1, 12, 5]'
8,4,264,257212.0,'[8, 6, 10, 7, 5, 4, 2, 1, 3, 9, 11, 12]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',297720.0,'[11, 8, 10, 7, 5, 6, 2, 4, 3, 9, 1, 12]'
17,10,658,239302.0,'[8, 1, 12, 4, 3, 5, 11, 10, 7, 2, 9, 6]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',326954.0,'[5, 8, 4, 3, 1, 9, 6, 10, 2, 11, 7, 12]'
14,8,528,248828.0,'[8, 7, 6, 11, 12, 5, 3, 10, 4, 2, 9, 1]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',307870.0,'[8, 6, 11, 4, 12, 7, 5, 10, 9, 2, 3, 1]'
11,7,460,246264.0,'[10, 12, 1, 4, 6, 3, 7, 2, 5, 11, 9, 8]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',303874.0,'[1, 7, 12, 8, 5, 3, 4, 6, 2, 11, 9, 10]'
12,6,394,246830.0,'[10, 12, 1, 4, 7, 11, 5, 3, 8, 6, 9, 2]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',312686.0,'[5, 10, 1, 4, 2, 11, 8, 7, 12, 9, 6, 3]'
27,10,657,238192.0,'[4, 9, 11, 7, 5, 3, 12, 10, 8, 1, 6, 2]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',327688.0,'[7, 1, 3, 10, 12, 8, 11, 5, 9, 6, 4, 2]'
20,8,526,239332.0,'[4, 5, 10, 9, 2, 7, 12, 8, 3, 6, 1, 11]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',304244.0,'[9, 8, 7, 4, 6, 10, 2, 11, 3, 12, 1, 5]'
8,4,264,254418.0,'[8, 9, 1, 4, 5, 11, 2, 10, 6, 3, 7, 12]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',332178.0,'[9, 8, 1, 2, 12, 11, 4, 10, 6, 7, 3, 5]'
26,13,854,224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',310716.0,'[11, 7, 10, 4, 3, 2, 6, 12, 9, 8, 5, 1]'
9,5,330,253938.0,'[8, 12, 6, 5, 9, 7, 2, 4, 10, 11, 1, 3]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',299642.0,'[6, 8, 12, 7, 9, 5, 2, 11, 4, 10, 1, 3]'
15,8,527,249480.0,'[9, 12, 3, 11, 8, 4, 2, 7, 10, 1, 6, 5]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',297668.0,'[8, 6, 3, 11, 9, 4, 12, 10, 2, 1, 5, 7]'
9,5,330,247678.0,'[5, 2, 7, 4, 6, 8, 1, 12, 11, 10, 9, 3]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',319082.0,'[12, 6, 7, 3, 9, 8, 1, 2, 11, 10, 5, 4]'
33,8,527,250098.0,'[4, 12, 6, 10, 5, 7, 1, 2, 8, 11, 9, 3]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',297424.0,'[7, 1, 2, 11, 3, 6, 4, 9, 8, 10, 12, 5]'
21,9,589,224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',278458.0,'[4, 9, 5, 11, 2, 1, 10, 6, 3, 12, 7, 8]'
23,11,720,230704.0,'[4, 5, 11, 3, 7, 10, 12, 9, 8, 6, 1, 2]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',280360.0,'[2, 9, 7, 1, 10, 3, 6, 4, 8, 12, 5, 11]'
12,7,461,242390.0,'[3, 12, 9, 11, 4, 8, 1, 7, 10, 2, 6, 5]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',306132.0,'[3, 5, 8, 11, 4, 9, 7, 2, 1, 10, 6, 12]'
15,8,527,247472.0,'[4, 3, 11, 7, 8, 6, 12, 1, 5, 9, 10, 2]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',305352.0,'[3, 2, 11, 4, 8, 10, 1, 12, 5, 7, 6, 9]'
13,8,528,253652.0,'[8, 2, 4, 9, 5, 3, 10, 12, 7, 1, 11, 6]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',324462.0,'[4, 1, 10, 2, 12, 3, 11, 5, 9, 8, 7, 6]'
11,7,461,237560.0,'[4, 12, 10, 5, 8, 6, 3, 2, 9, 7, 1, 11]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',306722.0,'[6, 3, 10, 5, 1, 11, 4, 2, 12, 7, 9, 8]'
15,7,460,242440.0,'[4, 12, 8, 3, 2, 10, 5, 7, 6, 9, 1, 11]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',310194.0,'[2, 11, 8, 1, 9, 4, 5, 6, 7, 12, 3, 10]'
9,6,395,251442.0,'[8, 1, 6, 11, 3, 2, 9, 5, 10, 12, 7, 4]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',289256.0,'[10, 1, 6, 5, 4, 2, 7, 11, 8, 12, 9, 3]'
12,7,460,242020.0,'[8, 7, 12, 4, 5, 3, 10, 1, 11, 2, 9, 6]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',321228.0,'[5, 3, 11, 4, 10, 7, 8, 1, 6, 2, 9, 12]'
8,6,395,242390.0,'[3, 12, 9, 11, 4, 8, 1, 7, 10, 2, 6, 5]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',311518.0,'[1, 5, 7, 2, 4, 8, 12, 9, 6, 11, 10, 3]'
7,5,330,241814.0,'[9, 12, 7, 4, 10, 11, 5, 3, 8, 6, 1, 2]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',277392.0,'[8, 9, 7, 3, 11, 1, 5, 4, 12, 6, 10, 2]'
10,9,592,240210.0,'[8, 5, 6, 11, 2, 7, 12, 10, 9, 1, 3, 4]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',326542.0,'[3, 5, 11, 6, 2, 12, 1, 8, 10, 7, 4, 9]'
8,6,395,239158.0,'[4, 9, 2, 5, 8, 6, 3, 10, 7, 12, 1, 11]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',309490.0,'[10, 11, 8, 3, 2, 6, 5, 1, 7, 12, 9, 4]'
11,8,525,251632.0,'[11, 1, 2, 6, 3, 5, 10, 12, 4, 8, 7, 9]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',309964.0,'[4, 9, 3, 12, 6, 5, 11, 1, 2, 8, 7, 10]'
9,7,461,245126.0,'[4, 7, 2, 5, 10, 8, 6, 12, 3, 9, 1, 11]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',298200.0,'[4, 7, 2, 9, 5, 8, 11, 12, 3, 10, 1, 6]'
12,8,527,243612.0,'[8, 5, 6, 2, 9, 3, 10, 1, 4, 11, 12, 7]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',324260.0,'[5, 2, 1, 11, 7, 4, 10, 6, 8, 9, 12, 3]'
4,4,263,245148.0,'[5, 2, 7, 4, 6, 8, 1, 9, 10, 11, 12, 3]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',296250.0,'[2, 5, 7, 4, 10, 9, 1, 8, 3, 11, 12, 6]'
8,7,458,249190.0,'[8, 11, 1, 3, 9, 5, 10, 7, 4, 2, 12, 6]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',323948.0,'[3, 7, 1, 8, 9, 6, 10, 11, 5, 2, 4, 12]'
16,10,658,239592.0,'[4, 12, 10, 9, 2, 7, 1, 8, 3, 6, 5, 11]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',320602.0,'[3, 5, 9, 8, 6, 1, 10, 4, 2, 12, 7, 11]'
15,10,658,241002.0,'[4, 3, 10, 5, 8, 6, 1, 2, 9, 7, 12, 11]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',338294.0,'[2, 11, 3, 1, 4, 6, 9, 5, 7, 10, 8, 12]'
8,6,395,236436.0,'[4, 12, 11, 3, 2, 7, 9, 5, 8, 6, 1, 10]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',324246.0,'[12, 2, 9, 7, 1, 5, 11, 3, 8, 6, 4, 10]'
11,9,592,240604.0,'[8, 5, 1, 2, 10, 11, 9, 6, 7, 3, 12, 4]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',300172.0,'[9, 12, 2, 3, 4, 11, 5, 6, 10, 1, 8, 7]'
15,10,658,224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',319928.0,'[2, 4, 5, 6, 8, 1, 10, 9, 11, 7, 12, 3]'
8,7,462,242270.0,'[10, 12, 1, 5, 4, 11, 9, 6, 7, 3, 2, 8]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',314136.0,'[2, 9, 1, 7, 8, 11, 3, 6, 12, 10, 5, 4]'
12,9,592,244152.0,'[4, 2, 11, 3, 6, 8, 5, 12, 7, 9, 1, 10]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',314904.0,'[7, 10, 4, 12, 9, 6, 11, 3, 2, 5, 1, 8]'
9,7,460,244938.0,'[7, 10, 5, 4, 6, 8, 1, 9, 11, 2, 12, 3]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',334280.0,'[1, 7, 5, 4, 9, 8, 11, 12, 10, 6, 3, 2]'
11,7,459,238192.0,'[4, 9, 11, 7, 5, 3, 12, 10, 8, 1, 6, 2]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',294276.0,'[4, 12, 9, 7, 11, 3, 10, 8, 5, 1, 6, 2]'
6,5,330,250812.0,'[11, 2, 5, 1, 8, 10, 12, 6, 7, 9, 3, 4]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',318734.0,'[2, 10, 5, 12, 8, 11, 1, 4, 7, 9, 6, 3]'
11,9,591,239872.0,'[4, 6, 8, 2, 10, 5, 7, 1, 3, 9, 12, 11]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',306238.0,'[11, 4, 5, 12, 2, 8, 7, 1, 3, 6, 9, 10]'
9,6,394,245884.0,'[8, 10, 6, 2, 7, 1, 9, 5, 4, 11, 12, 3]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',309476.0,'[10, 4, 9, 8, 7, 1, 2, 12, 6, 11, 5, 3]'
12,8,524,233040.0,'[4, 5, 11, 7, 1, 8, 12, 10, 9, 3, 6, 2]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',315302.0,'[11, 10, 7, 12, 1, 8, 4, 3, 6, 5, 9, 2]'
9,6,396,251366.0,'[8, 7, 12, 4, 6, 5, 3, 10, 11, 2, 9, 1]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',305372.0,'[7, 12, 1, 4, 5, 9, 3, 8, 11, 2, 6, 10]'
8,6,394,250394.0,'[7, 3, 9, 11, 4, 8, 12, 1, 5, 10, 6, 2]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',307044.0,'[5, 9, 7, 3, 4, 8, 6, 2, 11, 10, 12, 1]'
10,8,526,238828.0,'[8, 9, 6, 2, 11, 3, 12, 10, 7, 1, 5, 4]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',298740.0,'[3, 5, 1, 10, 11, 6, 9, 2, 12, 7, 8, 4]'
8,7,460,239554.0,'[4, 3, 11, 12, 1, 7, 5, 8, 9, 6, 2, 10]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',329142.0,'[12, 4, 2, 11, 1, 7, 5, 3, 10, 8, 6, 9]'
7,6,394,242778.0,'[4, 5, 2, 12, 1, 10, 3, 9, 8, 6, 7, 11]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',309526.0,'[9, 4, 7, 12, 1, 10, 8, 3, 6, 5, 2, 11]'
9,8,525,234788.0,'[4, 12, 11, 3, 8, 6, 9, 2, 5, 7, 1, 10]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',323792.0,'[5, 6, 11, 3, 4, 1, 8, 2, 9, 7, 10, 12]'
8,5,330,247750.0,'[8, 5, 1, 3, 2, 4, 6, 12, 7, 9, 11, 10]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',307866.0,'[10, 11, 1, 6, 2, 4, 3, 12, 8, 9, 7, 5]'
12,7,460,242450.0,'[8, 10, 6, 2, 7, 5, 3, 9, 4, 11, 12, 1]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',303382.0,'[5, 3, 6, 2, 1, 4, 8, 7, 10, 11, 9, 12]'
9,6,394,243460.0,'[8, 12, 1, 4, 2, 11, 9, 6, 5, 3, 7, 10]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',296592.0,'[7, 8, 1, 11, 2, 5, 9, 3, 4, 6, 10, 12]'
14,10,658,241846.0,'[3, 11, 9, 4, 6, 8, 1, 7, 10, 2, 12, 5]',224416.0,'[8, 1, 6, 2, 11, 10, 3, 5, 9, 7, 12, 4]',309526.0,'[8, 9, 5, 11, 2, 6, 4, 7, 10, 3, 1, 12]'
