timeMillis,stepsCount,solutionsChecked,cost,solution,optimalSolutionCost,optimalSolution,firstSolutionCost,firstSolution
4,17,1,560532.0,'[3, 5, 6, 4, 15, 8, 17, 13, 11, 9, 16, 2, 7, 12, 1, 14, 10]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',560532.0,'[3, 5, 6, 4, 15, 8, 17, 13, 11, 9, 16, 2, 7, 12, 1, 14, 10]'
3,17,1,601104.0,'[11, 1, 5, 9, 3, 8, 6, 17, 7, 14, 10, 13, 2, 12, 15, 4, 16]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',601104.0,'[11, 1, 5, 9, 3, 8, 6, 17, 7, 14, 10, 13, 2, 12, 15, 4, 16]'
3,17,1,551212.0,'[11, 5, 6, 4, 8, 14, 1, 17, 12, 13, 7, 10, 16, 15, 2, 9, 3]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',551212.0,'[11, 5, 6, 4, 8, 14, 1, 17, 12, 13, 7, 10, 16, 15, 2, 9, 3]'
2,17,1,540478.0,'[15, 2, 6, 8, 11, 4, 17, 5, 3, 9, 16, 14, 7, 1, 10, 13, 12]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',540478.0,'[15, 2, 6, 8, 11, 4, 17, 5, 3, 9, 16, 14, 7, 1, 10, 13, 12]'
3,17,1,538764.0,'[11, 1, 6, 4, 8, 9, 10, 3, 12, 5, 2, 13, 14, 7, 15, 17, 16]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',538764.0,'[11, 1, 6, 4, 8, 9, 10, 3, 12, 5, 2, 13, 14, 7, 15, 17, 16]'
3,17,1,538950.0,'[12, 6, 1, 2, 9, 17, 13, 5, 8, 3, 7, 11, 14, 4, 16, 15, 10]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',538950.0,'[12, 6, 1, 2, 9, 17, 13, 5, 8, 3, 7, 11, 14, 4, 16, 15, 10]'
2,17,1,546438.0,'[10, 12, 6, 15, 9, 3, 17, 5, 13, 2, 4, 16, 11, 14, 8, 1, 7]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',546438.0,'[10, 12, 6, 15, 9, 3, 17, 5, 13, 2, 4, 16, 11, 14, 8, 1, 7]'
2,17,1,549940.0,'[11, 1, 5, 4, 8, 14, 6, 3, 15, 13, 7, 10, 16, 2, 12, 9, 17]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',549940.0,'[11, 1, 5, 4, 8, 14, 6, 3, 15, 13, 7, 10, 16, 2, 12, 9, 17]'
3,17,1,570110.0,'[16, 5, 17, 15, 2, 10, 6, 7, 11, 14, 3, 1, 12, 9, 4, 13, 8]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',570110.0,'[16, 5, 17, 15, 2, 10, 6, 7, 11, 14, 3, 1, 12, 9, 4, 13, 8]'
3,17,1,564890.0,'[11, 15, 6, 9, 12, 4, 3, 17, 10, 13, 5, 8, 7, 2, 1, 14, 16]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',564890.0,'[11, 15, 6, 9, 12, 4, 3, 17, 10, 13, 5, 8, 7, 2, 1, 14, 16]'
2,17,1,532794.0,'[14, 13, 15, 9, 2, 17, 6, 16, 4, 7, 5, 12, 8, 1, 3, 11, 10]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',532794.0,'[14, 13, 15, 9, 2, 17, 6, 16, 4, 7, 5, 12, 8, 1, 3, 11, 10]'
3,17,1,550816.0,'[11, 9, 5, 4, 8, 13, 6, 3, 12, 10, 15, 1, 16, 7, 2, 17, 14]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',550816.0,'[11, 9, 5, 4, 8, 13, 6, 3, 12, 10, 15, 1, 16, 7, 2, 17, 14]'
3,17,1,553036.0,'[16, 14, 3, 10, 2, 9, 13, 15, 7, 5, 12, 6, 8, 11, 17, 1, 4]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',553036.0,'[16, 14, 3, 10, 2, 9, 13, 15, 7, 5, 12, 6, 8, 11, 17, 1, 4]'
3,17,1,545724.0,'[12, 2, 9, 7, 4, 3, 6, 16, 17, 13, 11, 5, 8, 1, 14, 10, 15]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',545724.0,'[12, 2, 9, 7, 4, 3, 6, 16, 17, 13, 11, 5, 8, 1, 14, 10, 15]'
2,17,1,553038.0,'[8, 4, 6, 13, 10, 1, 11, 3, 14, 2, 7, 12, 9, 16, 17, 15, 5]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',553038.0,'[8, 4, 6, 13, 10, 1, 11, 3, 14, 2, 7, 12, 9, 16, 17, 15, 5]'
3,17,1,558906.0,'[3, 7, 6, 5, 14, 10, 16, 17, 4, 2, 9, 12, 11, 1, 8, 15, 13]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',558906.0,'[3, 7, 6, 5, 14, 10, 16, 17, 4, 2, 9, 12, 11, 1, 8, 15, 13]'
3,17,1,564890.0,'[11, 15, 6, 9, 12, 4, 3, 17, 10, 13, 5, 8, 7, 2, 1, 14, 16]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',564890.0,'[11, 15, 6, 9, 12, 4, 3, 17, 10, 13, 5, 8, 7, 2, 1, 14, 16]'
3,17,1,540860.0,'[12, 1, 6, 2, 16, 10, 13, 5, 14, 3, 9, 7, 8, 4, 11, 17, 15]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',540860.0,'[12, 1, 6, 2, 16, 10, 13, 5, 14, 3, 9, 7, 8, 4, 11, 17, 15]'
2,17,1,543888.0,'[14, 8, 2, 9, 17, 10, 16, 3, 11, 5, 7, 6, 4, 12, 15, 1, 13]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',543888.0,'[14, 8, 2, 9, 17, 10, 16, 3, 11, 5, 7, 6, 4, 12, 15, 1, 13]'
3,17,1,561358.0,'[5, 4, 10, 9, 1, 15, 17, 3, 14, 7, 11, 6, 13, 2, 16, 12, 8]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',561358.0,'[5, 4, 10, 9, 1, 15, 17, 3, 14, 7, 11, 6, 13, 2, 16, 12, 8]'
3,17,1,546438.0,'[10, 12, 6, 15, 9, 3, 17, 5, 13, 2, 4, 16, 11, 14, 8, 1, 7]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',546438.0,'[10, 12, 6, 15, 9, 3, 17, 5, 13, 2, 4, 16, 11, 14, 8, 1, 7]'
2,17,1,558292.0,'[8, 7, 1, 13, 3, 4, 6, 16, 12, 11, 15, 14, 10, 5, 2, 9, 17]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',558292.0,'[8, 7, 1, 13, 3, 4, 6, 16, 12, 11, 15, 14, 10, 5, 2, 9, 17]'
3,17,1,589640.0,'[17, 4, 5, 15, 14, 7, 6, 3, 9, 2, 13, 8, 16, 10, 1, 12, 11]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',589640.0,'[17, 4, 5, 15, 14, 7, 6, 3, 9, 2, 13, 8, 16, 10, 1, 12, 11]'
5,17,1,572472.0,'[16, 3, 10, 15, 5, 2, 13, 6, 4, 12, 14, 7, 8, 9, 11, 17, 1]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',572472.0,'[16, 3, 10, 15, 5, 2, 13, 6, 4, 12, 14, 7, 8, 9, 11, 17, 1]'
3,17,1,558284.0,'[3, 16, 6, 8, 9, 12, 1, 17, 14, 15, 13, 2, 4, 10, 5, 7, 11]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',558284.0,'[3, 16, 6, 8, 9, 12, 1, 17, 14, 15, 13, 2, 4, 10, 5, 7, 11]'
4,17,1,532794.0,'[14, 13, 15, 9, 2, 17, 6, 16, 4, 7, 5, 12, 8, 1, 3, 11, 10]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',532794.0,'[14, 13, 15, 9, 2, 17, 6, 16, 4, 7, 5, 12, 8, 1, 3, 11, 10]'
3,17,1,560802.0,'[7, 3, 6, 17, 5, 4, 15, 13, 12, 14, 10, 9, 2, 16, 1, 11, 8]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',560802.0,'[7, 3, 6, 17, 5, 4, 15, 13, 12, 14, 10, 9, 2, 16, 1, 11, 8]'
2,17,1,562960.0,'[16, 1, 6, 4, 14, 13, 7, 9, 17, 5, 15, 3, 11, 12, 2, 8, 10]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',562960.0,'[16, 1, 6, 4, 14, 13, 7, 9, 17, 5, 15, 3, 11, 12, 2, 8, 10]'
5,17,1,562158.0,'[4, 1, 5, 9, 2, 10, 6, 7, 16, 13, 3, 14, 11, 12, 15, 8, 17]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',562158.0,'[4, 1, 5, 9, 2, 10, 6, 7, 16, 13, 3, 14, 11, 12, 15, 8, 17]'
4,17,1,546616.0,'[11, 9, 1, 4, 8, 14, 6, 3, 12, 10, 7, 13, 17, 2, 15, 5, 16]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',546616.0,'[11, 9, 1, 4, 8, 14, 6, 3, 12, 10, 7, 13, 17, 2, 15, 5, 16]'
5,17,1,545552.0,'[11, 6, 8, 13, 17, 1, 10, 4, 16, 5, 7, 3, 14, 12, 2, 15, 9]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',545552.0,'[11, 6, 8, 13, 17, 1, 10, 4, 16, 5, 7, 3, 14, 12, 2, 15, 9]'
3,17,1,600796.0,'[13, 10, 2, 15, 14, 5, 6, 3, 16, 17, 1, 12, 9, 11, 4, 7, 8]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',600796.0,'[13, 10, 2, 15, 14, 5, 6, 3, 16, 17, 1, 12, 9, 11, 4, 7, 8]'
3,17,1,559654.0,'[11, 15, 4, 5, 16, 6, 2, 8, 7, 13, 1, 14, 3, 12, 10, 17, 9]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',559654.0,'[11, 15, 4, 5, 16, 6, 2, 8, 7, 13, 1, 14, 3, 12, 10, 17, 9]'
3,17,1,544578.0,'[13, 6, 1, 10, 16, 12, 5, 7, 9, 2, 4, 15, 8, 11, 14, 3, 17]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',544578.0,'[13, 6, 1, 10, 16, 12, 5, 7, 9, 2, 4, 15, 8, 11, 14, 3, 17]'
2,17,1,549092.0,'[8, 1, 6, 16, 15, 11, 5, 17, 7, 14, 12, 9, 2, 3, 10, 4, 13]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',549092.0,'[8, 1, 6, 16, 15, 11, 5, 17, 7, 14, 12, 9, 2, 3, 10, 4, 13]'
3,17,1,553036.0,'[16, 14, 3, 10, 2, 9, 13, 15, 7, 5, 12, 6, 8, 11, 17, 1, 4]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',553036.0,'[16, 14, 3, 10, 2, 9, 13, 15, 7, 5, 12, 6, 8, 11, 17, 1, 4]'
3,17,1,551236.0,'[11, 4, 10, 14, 15, 9, 6, 13, 3, 8, 5, 12, 1, 2, 7, 17, 16]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',551236.0,'[11, 4, 10, 14, 15, 9, 6, 13, 3, 8, 5, 12, 1, 2, 7, 17, 16]'
2,17,1,569136.0,'[9, 5, 6, 10, 7, 16, 15, 1, 2, 4, 8, 11, 12, 17, 3, 14, 13]',491812.0,'[12, 2, 6, 7, 4, 8, 14, 5, 11, 3, 16, 13, 17, 9, 1, 10, 15]',569136.0,'[9, 5, 6, 10, 7, 16, 15, 1, 2, 4, 8, 11, 12, 17, 3, 14, 13]'
