timeMillis,stepsCount,solutionsChecked,cost,solution,optimalSolutionCost,optimalSolution,firstSolutionCost,firstSolution
608,108,6077,3829643.0,'[11, 22, 2, 13, 8, 16, 25, 4, 7, 1, 9, 19, 14, 18, 12, 15, 5, 20, 21, 10, 23, 6, 26, 24, 3, 17]',3817852.0,'[17, 11, 26, 7, 4, 14, 6, 22, 23, 18, 5, 9, 1, 21, 8, 12, 3, 19, 20, 15, 10, 25, 24, 16, 13, 2]',4161993.0,'[17, 16, 22, 4, 15, 8, 10, 1, 21, 7, 9, 2, 14, 6, 26, 3, 5, 13, 23, 25, 19, 24, 20, 12, 18, 11]'
621,89,6229,3827586.0,'[2, 13, 11, 22, 8, 24, 25, 21, 16, 1, 20, 18, 19, 12, 23, 15, 5, 9, 14, 4, 26, 6, 10, 7, 17, 3]',3817852.0,'[17, 11, 26, 7, 4, 14, 6, 22, 23, 18, 5, 9, 1, 21, 8, 12, 3, 19, 20, 15, 10, 25, 24, 16, 13, 2]',4263811.0,'[1, 4, 5, 16, 18, 12, 7, 19, 6, 2, 15, 21, 14, 11, 13, 10, 25, 9, 26, 24, 23, 3, 8, 17, 22, 20]'
771,148,6626,3844214.0,'[24, 21, 11, 16, 8, 7, 26, 22, 19, 18, 5, 9, 14, 20, 23, 6, 3, 1, 12, 15, 25, 2, 17, 10, 13, 4]',3817852.0,'[17, 11, 26, 7, 4, 14, 6, 22, 23, 18, 5, 9, 1, 21, 8, 12, 3, 19, 20, 15, 10, 25, 24, 16, 13, 2]',4394739.0,'[11, 21, 7, 19, 22, 16, 26, 12, 2, 8, 25, 15, 14, 17, 5, 6, 24, 1, 13, 4, 20, 9, 18, 3, 10, 23]'
540,91,4721,3832523.0,'[16, 11, 23, 21, 4, 22, 26, 6, 14, 18, 5, 9, 20, 1, 15, 12, 7, 19, 3, 17, 8, 10, 24, 25, 2, 13]',3817852.0,'[17, 11, 26, 7, 4, 14, 6, 22, 23, 18, 5, 9, 1, 21, 8, 12, 3, 19, 20, 15, 10, 25, 24, 16, 13, 2]',4251497.0,'[2, 14, 10, 3, 26, 23, 5, 4, 16, 7, 20, 21, 8, 6, 1, 18, 22, 17, 11, 12, 19, 25, 9, 15, 24, 13]'
624,118,6602,3835269.0,'[1, 26, 15, 8, 2, 23, 22, 18, 3, 14, 5, 19, 9, 21, 16, 12, 4, 7, 20, 17, 11, 10, 24, 25, 13, 6]',3817852.0,'[17, 11, 26, 7, 4, 14, 6, 22, 23, 18, 5, 9, 1, 21, 8, 12, 3, 19, 20, 15, 10, 25, 24, 16, 13, 2]',4237391.0,'[16, 9, 4, 12, 20, 11, 22, 8, 5, 17, 15, 25, 21, 10, 3, 18, 13, 24, 1, 26, 6, 7, 23, 19, 14, 2]'
749,115,8505,3834471.0,'[15, 26, 16, 4, 2, 25, 24, 12, 13, 18, 5, 1, 20, 8, 7, 21, 9, 14, 19, 17, 3, 23, 6, 11, 10, 22]',3817852.0,'[17, 11, 26, 7, 4, 14, 6, 22, 23, 18, 5, 9, 1, 21, 8, 12, 3, 19, 20, 15, 10, 25, 24, 16, 13, 2]',4170229.0,'[19, 17, 3, 18, 21, 15, 22, 20, 12, 25, 5, 8, 7, 16, 14, 26, 9, 10, 23, 24, 6, 4, 2, 11, 1, 13]'
627,112,6885,3828987.0,'[11, 26, 1, 8, 4, 22, 23, 2, 6, 14, 9, 19, 5, 21, 15, 12, 18, 20, 7, 10, 16, 17, 25, 24, 3, 13]',3817852.0,'[17, 11, 26, 7, 4, 14, 6, 22, 23, 18, 5, 9, 1, 21, 8, 12, 3, 19, 20, 15, 10, 25, 24, 16, 13, 2]',4210055.0,'[21, 8, 14, 2, 19, 16, 6, 22, 1, 20, 9, 24, 5, 10, 13, 4, 3, 11, 26, 25, 23, 7, 17, 18, 15, 12]'
678,141,7568,3832928.0,'[2, 11, 13, 23, 8, 10, 25, 15, 21, 7, 14, 9, 18, 19, 26, 16, 20, 5, 1, 6, 17, 12, 24, 22, 3, 4]',3817852.0,'[17, 11, 26, 7, 4, 14, 6, 22, 23, 18, 5, 9, 1, 21, 8, 12, 3, 19, 20, 15, 10, 25, 24, 16, 13, 2]',4148085.0,'[26, 16, 6, 8, 15, 14, 4, 9, 20, 19, 21, 5, 22, 17, 10, 3, 11, 2, 1, 24, 12, 13, 23, 25, 7, 18]'
328,108,3709,3828021.0,'[12, 11, 2, 23, 8, 3, 1, 4, 16, 7, 18, 9, 14, 19, 26, 15, 5, 20, 21, 13, 10, 6, 24, 22, 25, 17]',3817852.0,'[17, 11, 26, 7, 4, 14, 6, 22, 23, 18, 5, 9, 1, 21, 8, 12, 3, 19, 20, 15, 10, 25, 24, 16, 13, 2]',4232935.0,'[1, 15, 14, 24, 19, 18, 2, 12, 22, 20, 8, 9, 17, 23, 21, 16, 5, 26, 10, 13, 4, 11, 7, 3, 6, 25]'
344,73,3938,3836934.0,'[26, 22, 13, 2, 6, 17, 10, 15, 21, 1, 19, 20, 12, 4, 7, 3, 18, 5, 9, 16, 23, 14, 8, 11, 24, 25]',3817852.0,'[17, 11, 26, 7, 4, 14, 6, 22, 23, 18, 5, 9, 1, 21, 8, 12, 3, 19, 20, 15, 10, 25, 24, 16, 13, 2]',4099336.0,'[26, 1, 7, 24, 25, 6, 11, 20, 19, 22, 4, 9, 10, 13, 8, 21, 18, 5, 3, 16, 12, 14, 15, 2, 23, 17]'
