timeMillis,stepsCount,solutionsChecked,cost,solution,optimalSolutionCost,optimalSolution,firstSolutionCost,firstSolution
655,24,7800,1.0158939E7,'[26, 2, 15, 1, 6, 23, 11, 22, 12, 14, 19, 7, 9, 5, 21, 13, 4, 20, 18, 10, 8, 25, 24, 17, 3, 16]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.0606489E7,'[13, 19, 6, 1, 15, 4, 11, 12, 25, 18, 14, 7, 3, 5, 16, 9, 10, 23, 8, 21, 24, 22, 26, 17, 20, 2]'
701,25,8125,1.0119753E7,'[26, 11, 23, 12, 13, 2, 8, 15, 1, 21, 7, 4, 20, 18, 14, 25, 19, 9, 5, 6, 16, 22, 10, 3, 17, 24]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.0651978E7,'[8, 16, 21, 14, 7, 2, 17, 12, 15, 11, 1, 25, 22, 20, 19, 3, 9, 13, 5, 23, 24, 18, 10, 26, 4, 6]'
1090,31,10075,1.0201875E7,'[15, 2, 1, 4, 21, 13, 23, 14, 16, 11, 9, 19, 5, 7, 26, 22, 12, 18, 20, 25, 8, 17, 10, 24, 6, 3]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.072535E7,'[1, 16, 22, 21, 24, 8, 12, 23, 6, 9, 25, 3, 5, 18, 4, 26, 10, 13, 20, 17, 15, 19, 2, 7, 14, 11]'
554,20,6500,1.0250635E7,'[21, 6, 22, 26, 13, 23, 4, 15, 8, 9, 5, 14, 20, 18, 12, 11, 7, 1, 19, 24, 16, 17, 3, 10, 25, 2]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.0689929E7,'[24, 7, 10, 17, 22, 2, 8, 11, 4, 14, 5, 6, 26, 18, 20, 15, 9, 1, 3, 25, 16, 12, 19, 13, 21, 23]'
633,23,7475,1.0168844E7,'[21, 6, 15, 2, 7, 22, 26, 12, 11, 14, 5, 9, 1, 19, 23, 13, 20, 18, 4, 25, 10, 17, 24, 8, 16, 3]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.0668222E7,'[9, 2, 18, 13, 17, 15, 26, 20, 6, 14, 5, 23, 1, 19, 25, 22, 3, 12, 16, 24, 7, 10, 11, 8, 4, 21]'
633,23,7475,1.015046E7,'[26, 23, 12, 2, 14, 25, 21, 1, 15, 9, 4, 20, 18, 11, 13, 8, 7, 5, 19, 16, 22, 3, 6, 10, 24, 17]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.0789595E7,'[21, 23, 25, 13, 14, 3, 24, 1, 4, 9, 8, 17, 12, 11, 16, 6, 22, 5, 10, 20, 15, 18, 2, 19, 7, 26]'
686,25,8125,1.0118634E7,'[11, 12, 22, 2, 13, 15, 25, 8, 1, 21, 4, 18, 20, 7, 23, 10, 9, 19, 5, 16, 14, 26, 6, 3, 17, 24]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.086486E7,'[19, 6, 2, 23, 18, 11, 24, 12, 3, 8, 16, 9, 7, 15, 22, 4, 5, 17, 1, 10, 14, 26, 13, 21, 20, 25]'
655,24,7800,1.0252021E7,'[19, 2, 7, 12, 4, 13, 22, 16, 21, 11, 15, 1, 20, 18, 8, 3, 14, 9, 5, 24, 25, 23, 17, 26, 6, 10]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.0844159E7,'[12, 2, 7, 18, 16, 3, 22, 26, 11, 17, 6, 23, 19, 10, 21, 20, 5, 9, 14, 15, 25, 1, 8, 4, 13, 24]'
579,21,6825,1.0175265E7,'[21, 2, 1, 6, 26, 22, 23, 12, 20, 14, 15, 19, 5, 9, 11, 13, 7, 18, 4, 24, 8, 17, 10, 25, 3, 16]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.0730863E7,'[21, 11, 26, 6, 17, 15, 18, 14, 20, 9, 10, 19, 5, 7, 8, 16, 12, 23, 2, 4, 3, 1, 22, 24, 25, 13]'
693,25,8125,1.0178067E7,'[23, 15, 21, 6, 26, 11, 12, 22, 16, 20, 19, 1, 5, 9, 2, 14, 18, 7, 4, 8, 17, 24, 25, 10, 3, 13]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.069691E7,'[23, 2, 11, 25, 13, 14, 20, 18, 19, 22, 3, 6, 5, 15, 9, 26, 16, 8, 21, 12, 24, 17, 1, 4, 7, 10]'
864,26,8450,1.0282308E7,'[11, 25, 22, 19, 12, 3, 6, 7, 13, 4, 14, 15, 9, 1, 2, 21, 5, 20, 18, 26, 23, 8, 24, 17, 10, 16]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.1061876E7,'[21, 15, 14, 8, 9, 16, 10, 12, 7, 13, 11, 2, 4, 18, 17, 6, 5, 24, 25, 26, 23, 22, 20, 1, 19, 3]'
971,32,10400,1.0119508E7,'[22, 12, 11, 13, 14, 2, 8, 15, 1, 21, 20, 18, 4, 7, 23, 25, 19, 9, 5, 26, 3, 16, 6, 10, 24, 17]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.0601934E7,'[20, 4, 18, 22, 14, 3, 9, 5, 24, 6, 16, 23, 21, 26, 11, 10, 17, 7, 1, 12, 19, 8, 25, 13, 2, 15]'
795,29,9425,1.0160937E7,'[15, 26, 2, 21, 6, 23, 22, 11, 12, 14, 9, 19, 7, 5, 1, 13, 20, 4, 18, 17, 10, 8, 25, 24, 16, 3]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.0783679E7,'[15, 7, 8, 6, 24, 14, 22, 17, 10, 9, 3, 5, 21, 13, 26, 2, 12, 11, 18, 23, 4, 1, 25, 19, 16, 20]'
708,26,8450,1.0250565E7,'[11, 15, 6, 2, 4, 3, 22, 12, 21, 13, 19, 9, 1, 20, 7, 23, 14, 18, 5, 8, 17, 25, 24, 26, 10, 16]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.0717646E7,'[7, 2, 14, 8, 24, 3, 11, 19, 17, 13, 16, 15, 1, 18, 22, 12, 25, 10, 5, 23, 9, 6, 21, 26, 4, 20]'
686,25,8125,1.0135625E7,'[13, 23, 14, 11, 12, 8, 2, 9, 1, 15, 7, 20, 18, 4, 22, 25, 19, 21, 5, 6, 16, 10, 3, 26, 17, 24]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.0743924E7,'[6, 24, 14, 2, 19, 16, 4, 9, 22, 15, 17, 25, 13, 1, 11, 12, 18, 21, 5, 23, 7, 10, 3, 26, 8, 20]'
796,29,9425,1.016233E7,'[2, 15, 1, 26, 6, 22, 23, 3, 14, 11, 19, 9, 5, 7, 21, 12, 20, 4, 18, 8, 25, 17, 10, 24, 16, 13]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.0751983E7,'[26, 6, 5, 23, 3, 7, 4, 15, 11, 20, 14, 21, 24, 19, 2, 10, 25, 9, 18, 8, 12, 16, 17, 1, 22, 13]'
739,27,8775,1.015858E7,'[15, 2, 26, 21, 6, 23, 13, 11, 22, 16, 9, 7, 19, 5, 1, 12, 18, 4, 20, 17, 8, 10, 25, 24, 3, 14]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.0988876E7,'[23, 14, 8, 25, 21, 10, 13, 17, 2, 6, 24, 11, 19, 4, 1, 18, 16, 5, 26, 12, 7, 9, 15, 3, 22, 20]'
1203,35,11375,1.0146385E7,'[12, 8, 23, 22, 16, 25, 15, 3, 1, 21, 18, 19, 20, 4, 11, 10, 9, 7, 5, 14, 2, 13, 6, 26, 24, 17]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.0706054E7,'[12, 22, 25, 15, 9, 10, 24, 17, 11, 26, 3, 18, 16, 20, 19, 8, 1, 14, 5, 23, 2, 13, 21, 6, 7, 4]'
686,25,8125,1.014461E7,'[11, 8, 23, 13, 16, 25, 2, 1, 15, 21, 4, 19, 20, 18, 12, 3, 7, 5, 9, 24, 6, 22, 14, 26, 10, 17]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.0668672E7,'[23, 26, 22, 17, 9, 15, 10, 5, 11, 6, 4, 12, 20, 16, 24, 2, 7, 21, 1, 13, 25, 8, 14, 18, 3, 19]'
749,27,8775,1.0117573E7,'[22, 11, 2, 23, 13, 10, 24, 15, 1, 21, 20, 4, 7, 18, 12, 8, 19, 9, 5, 26, 16, 6, 3, 14, 17, 25]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.094103E7,'[11, 22, 3, 1, 7, 20, 21, 17, 18, 2, 25, 19, 12, 16, 4, 9, 23, 15, 5, 24, 8, 10, 6, 14, 13, 26]'
