timeMillis,stepsCount,solutionsChecked,cost,solution,optimalSolutionCost,optimalSolution,firstSolutionCost,firstSolution
858,102,7644,1.0146409E7,'[22, 8, 13, 11, 12, 15, 25, 1, 3, 21, 20, 19, 18, 4, 16, 10, 9, 5, 7, 2, 6, 14, 26, 23, 17, 24]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.0638545E7,'[24, 19, 2, 16, 20, 10, 15, 9, 3, 1, 11, 8, 7, 4, 13, 5, 17, 26, 25, 21, 18, 22, 12, 14, 23, 6]'
462,108,5231,1.0146167E7,'[11, 23, 12, 2, 13, 3, 24, 25, 1, 15, 4, 20, 18, 19, 8, 21, 7, 9, 5, 16, 22, 14, 6, 26, 17, 10]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.0933914E7,'[11, 3, 4, 9, 16, 20, 12, 15, 22, 8, 19, 7, 13, 26, 14, 24, 17, 23, 5, 10, 25, 18, 1, 21, 6, 2]'
634,93,5859,1.0159525E7,'[1, 15, 21, 26, 6, 13, 12, 22, 11, 16, 5, 9, 7, 19, 2, 14, 18, 20, 4, 17, 25, 24, 8, 10, 3, 23]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.1191842E7,'[6, 18, 3, 15, 16, 19, 8, 11, 10, 20, 24, 21, 26, 13, 7, 9, 1, 12, 22, 2, 17, 5, 23, 25, 4, 14]'
517,119,5866,1.014263E7,'[22, 12, 23, 7, 11, 25, 24, 2, 15, 21, 4, 18, 20, 8, 14, 1, 5, 19, 9, 6, 3, 16, 13, 26, 17, 10]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.1507526E7,'[23, 6, 22, 15, 21, 17, 11, 16, 26, 8, 4, 2, 14, 7, 3, 18, 24, 10, 13, 9, 12, 19, 20, 5, 1, 25]'
478,97,5450,1.0158873E7,'[2, 15, 26, 21, 6, 11, 3, 12, 23, 14, 7, 9, 19, 5, 1, 22, 4, 18, 20, 8, 17, 10, 24, 25, 13, 16]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.1358506E7,'[22, 26, 11, 12, 19, 3, 21, 20, 6, 13, 18, 17, 2, 5, 7, 15, 9, 10, 25, 23, 16, 1, 14, 4, 8, 24]'
500,114,5511,1.0123202E7,'[22, 11, 16, 10, 23, 25, 1, 15, 8, 2, 20, 7, 4, 18, 12, 21, 5, 9, 19, 26, 6, 3, 14, 13, 24, 17]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.1055621E7,'[18, 13, 22, 17, 12, 9, 20, 5, 25, 24, 21, 2, 16, 3, 23, 6, 1, 10, 4, 15, 14, 26, 19, 8, 7, 11]'
585,94,6272,1.0165319E7,'[26, 21, 1, 2, 6, 23, 22, 12, 13, 14, 7, 5, 9, 19, 15, 11, 4, 18, 20, 25, 24, 17, 10, 8, 16, 3]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.142814E7,'[5, 2, 10, 9, 15, 8, 24, 21, 4, 17, 14, 6, 22, 11, 25, 13, 7, 19, 1, 18, 12, 23, 16, 26, 20, 3]'
454,120,5207,1.0167803E7,'[3, 16, 11, 23, 14, 25, 24, 9, 15, 8, 19, 4, 7, 20, 12, 21, 5, 18, 1, 22, 26, 6, 13, 2, 10, 17]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.1300534E7,'[19, 15, 23, 6, 13, 5, 9, 11, 24, 4, 18, 22, 21, 26, 10, 25, 2, 3, 17, 12, 14, 7, 20, 1, 8, 16]'
661,86,7611,1.0167514E7,'[15, 6, 21, 2, 7, 26, 22, 11, 12, 14, 9, 1, 5, 19, 23, 13, 20, 4, 18, 17, 25, 24, 8, 10, 16, 3]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.0710716E7,'[24, 7, 3, 9, 15, 18, 8, 11, 20, 1, 16, 25, 5, 12, 19, 4, 14, 6, 10, 17, 21, 23, 26, 2, 13, 22]'
327,81,3735,1.0158106E7,'[1, 15, 21, 26, 6, 23, 22, 12, 13, 14, 5, 9, 7, 19, 2, 11, 4, 18, 20, 17, 25, 24, 10, 8, 16, 3]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.0888391E7,'[10, 3, 22, 25, 12, 11, 17, 20, 5, 14, 2, 9, 7, 19, 13, 15, 26, 18, 21, 6, 1, 4, 24, 16, 23, 8]'
504,76,5765,1.0158412E7,'[1, 15, 21, 26, 6, 11, 3, 23, 12, 14, 5, 9, 7, 19, 2, 22, 4, 20, 18, 17, 25, 24, 10, 8, 13, 16]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.0933916E7,'[24, 21, 13, 10, 23, 9, 11, 4, 14, 6, 1, 19, 20, 12, 3, 17, 16, 7, 25, 26, 15, 5, 22, 2, 8, 18]'
702,132,8093,1.0139553E7,'[23, 12, 13, 22, 11, 10, 2, 1, 15, 21, 4, 18, 8, 20, 7, 25, 19, 5, 9, 6, 3, 14, 26, 16, 17, 24]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.0990789E7,'[2, 11, 24, 17, 18, 15, 1, 16, 23, 10, 12, 4, 5, 7, 26, 8, 3, 19, 9, 6, 21, 20, 25, 14, 22, 13]'
445,68,3936,1.0123405E7,'[16, 22, 23, 13, 12, 25, 1, 8, 15, 2, 4, 20, 18, 7, 11, 21, 5, 19, 9, 6, 26, 14, 10, 3, 17, 24]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.1418471E7,'[5, 24, 4, 17, 14, 12, 19, 21, 10, 22, 11, 16, 25, 7, 20, 26, 9, 3, 2, 6, 15, 18, 13, 8, 23, 1]'
513,75,5380,1.016233E7,'[1, 15, 2, 26, 6, 23, 22, 14, 3, 11, 5, 9, 19, 7, 21, 12, 20, 18, 4, 17, 25, 8, 10, 24, 13, 16]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.1065922E7,'[18, 11, 9, 15, 2, 14, 12, 5, 17, 22, 26, 23, 24, 19, 7, 13, 16, 6, 4, 10, 1, 21, 3, 25, 20, 8]'
479,105,5467,1.014078E7,'[11, 22, 14, 23, 13, 25, 15, 21, 8, 7, 4, 20, 18, 12, 26, 1, 9, 5, 19, 16, 2, 10, 6, 3, 17, 24]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.1298105E7,'[25, 21, 11, 15, 4, 18, 22, 7, 16, 8, 10, 20, 2, 5, 9, 3, 17, 24, 19, 6, 26, 23, 12, 14, 13, 1]'
518,72,5802,1.0200685E7,'[3, 26, 6, 1, 7, 23, 8, 22, 12, 14, 5, 19, 9, 15, 21, 11, 4, 20, 18, 24, 2, 10, 17, 25, 16, 13]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.1074112E7,'[15, 18, 8, 20, 19, 5, 12, 11, 9, 21, 16, 13, 3, 6, 1, 22, 4, 7, 14, 10, 17, 26, 24, 25, 23, 2]'
642,103,7049,1.0138911E7,'[2, 11, 22, 23, 12, 24, 25, 1, 21, 9, 8, 4, 20, 18, 14, 15, 19, 5, 7, 6, 16, 26, 3, 13, 10, 17]',1.0117172E7,'[22, 11, 2, 23, 13, 25, 24, 8, 1, 21, 20, 4, 7, 18, 12, 15, 9, 19, 5, 26, 16, 6, 14, 3, 17, 10]',1.082228E7,'[17, 6, 9, 24, 8, 2, 11, 5, 25, 20, 22, 15, 18, 19, 12, 3, 26, 4, 14, 16, 1, 21, 7, 13, 23, 10]'
