timeMillis,stepsCount,solutionsChecked,cost,solution,optimalSolutionCost,optimalSolution,firstSolutionCost,firstSolution
16,11,280,415414.0,'[10, 6, 3, 13, 12, 8, 11, 1, 4, 9, 5, 7, 15, 14, 2]',388214.0,'[5, 10, 4, 13, 2, 9, 1, 11, 12, 14, 7, 15, 3, 8, 6]',460586.0,'[14, 5, 3, 12, 13, 11, 7, 1, 4, 9, 6, 8, 15, 10, 2]'
11,15,369,409836.0,'[11, 13, 14, 9, 7, 5, 6, 2, 10, 4, 3, 8, 1, 15, 12]',388214.0,'[5, 10, 4, 13, 2, 9, 1, 11, 12, 14, 7, 15, 3, 8, 6]',485152.0,'[5, 3, 14, 9, 13, 11, 10, 2, 7, 4, 15, 8, 12, 6, 1]'
12,17,422,405528.0,'[7, 14, 3, 13, 6, 4, 10, 1, 15, 8, 5, 2, 12, 11, 9]',388214.0,'[5, 10, 4, 13, 2, 9, 1, 11, 12, 14, 7, 15, 3, 8, 6]',479550.0,'[6, 14, 10, 7, 8, 11, 5, 1, 15, 3, 13, 2, 12, 4, 9]'
4,26,709,399248.0,'[6, 4, 10, 13, 1, 8, 5, 15, 14, 2, 7, 11, 3, 12, 9]',388214.0,'[5, 10, 4, 13, 2, 9, 1, 11, 12, 14, 7, 15, 3, 8, 6]',486444.0,'[7, 15, 4, 12, 13, 1, 3, 14, 10, 6, 2, 8, 11, 9, 5]'
15,16,424,405036.0,'[12, 6, 5, 9, 7, 14, 13, 2, 8, 15, 11, 10, 4, 1, 3]',388214.0,'[5, 10, 4, 13, 2, 9, 1, 11, 12, 14, 7, 15, 3, 8, 6]',495774.0,'[5, 13, 10, 4, 12, 6, 7, 9, 14, 15, 11, 2, 8, 1, 3]'
16,19,474,410424.0,'[15, 13, 10, 4, 7, 5, 6, 2, 14, 12, 1, 8, 3, 9, 11]',388214.0,'[5, 10, 4, 13, 2, 9, 1, 11, 12, 14, 7, 15, 3, 8, 6]',487366.0,'[11, 10, 13, 12, 7, 14, 15, 8, 2, 3, 1, 6, 4, 9, 5]'
16,27,463,408530.0,'[1, 8, 2, 6, 4, 9, 7, 10, 15, 3, 13, 14, 11, 12, 5]',388214.0,'[5, 10, 4, 13, 2, 9, 1, 11, 12, 14, 7, 15, 3, 8, 6]',514438.0,'[9, 15, 13, 11, 7, 3, 1, 4, 10, 14, 2, 6, 8, 12, 5]'
10,23,308,408564.0,'[5, 13, 6, 9, 1, 15, 4, 8, 12, 7, 2, 10, 3, 11, 14]',388214.0,'[5, 10, 4, 13, 2, 9, 1, 11, 12, 14, 7, 15, 3, 8, 6]',528338.0,'[8, 5, 9, 13, 1, 12, 10, 14, 15, 7, 3, 6, 2, 11, 4]'
16,20,385,406932.0,'[10, 2, 15, 1, 9, 3, 4, 7, 6, 8, 11, 13, 14, 5, 12]',388214.0,'[5, 10, 4, 13, 2, 9, 1, 11, 12, 14, 7, 15, 3, 8, 6]',511160.0,'[9, 11, 7, 10, 3, 2, 14, 1, 15, 8, 4, 13, 6, 5, 12]'
0,19,295,410064.0,'[2, 10, 13, 9, 6, 4, 7, 11, 3, 1, 5, 12, 14, 8, 15]',388214.0,'[5, 10, 4, 13, 2, 9, 1, 11, 12, 14, 7, 15, 3, 8, 6]',495206.0,'[4, 5, 15, 9, 6, 14, 3, 11, 2, 8, 1, 12, 7, 13, 10]'
