timeMillis,stepsCount,solutionsChecked,cost,solution,optimalSolutionCost,optimalSolution,firstSolutionCost,firstSolution
31,28,1,6028.0,'[24, 1, 9, 7, 8, 12, 18, 14, 23, 17, 5, 27, 16, 26, 28, 6, 21, 15, 25, 20, 2, 11, 19, 10, 4, 22, 13, 3]',5166.0,'[18, 21, 9, 1, 28, 20, 11, 3, 13, 12, 10, 19, 14, 22, 15, 2, 25, 16, 4, 23, 7, 17, 24, 26, 5, 27, 8, 6]',6028.0,'[24, 1, 9, 7, 8, 12, 18, 14, 23, 17, 5, 27, 16, 26, 28, 6, 21, 15, 25, 20, 2, 11, 19, 10, 4, 22, 13, 3]'
16,28,1,5910.0,'[13, 21, 27, 22, 7, 18, 6, 10, 20, 11, 4, 5, 14, 23, 15, 9, 8, 28, 26, 24, 25, 19, 17, 12, 3, 2, 16, 1]',5166.0,'[18, 21, 9, 1, 28, 20, 11, 3, 13, 12, 10, 19, 14, 22, 15, 2, 25, 16, 4, 23, 7, 17, 24, 26, 5, 27, 8, 6]',5910.0,'[13, 21, 27, 22, 7, 18, 6, 10, 20, 11, 4, 5, 14, 23, 15, 9, 8, 28, 26, 24, 25, 19, 17, 12, 3, 2, 16, 1]'
37,28,1,6052.0,'[22, 14, 4, 2, 6, 12, 18, 19, 21, 10, 23, 24, 7, 20, 1, 5, 8, 16, 15, 28, 13, 9, 11, 17, 25, 26, 3, 27]',5166.0,'[18, 21, 9, 1, 28, 20, 11, 3, 13, 12, 10, 19, 14, 22, 15, 2, 25, 16, 4, 23, 7, 17, 24, 26, 5, 27, 8, 6]',6052.0,'[22, 14, 4, 2, 6, 12, 18, 19, 21, 10, 23, 24, 7, 20, 1, 5, 8, 16, 15, 28, 13, 9, 11, 17, 25, 26, 3, 27]'
16,28,1,5946.0,'[6, 13, 22, 15, 21, 14, 18, 17, 8, 11, 16, 7, 10, 25, 26, 24, 1, 19, 3, 28, 23, 12, 9, 5, 2, 4, 27, 20]',5166.0,'[18, 21, 9, 1, 28, 20, 11, 3, 13, 12, 10, 19, 14, 22, 15, 2, 25, 16, 4, 23, 7, 17, 24, 26, 5, 27, 8, 6]',5946.0,'[6, 13, 22, 15, 21, 14, 18, 17, 8, 11, 16, 7, 10, 25, 26, 24, 1, 19, 3, 28, 23, 12, 9, 5, 2, 4, 27, 20]'
31,28,1,5900.0,'[3, 7, 13, 27, 14, 17, 18, 10, 6, 11, 21, 1, 4, 25, 23, 28, 24, 5, 8, 22, 20, 12, 19, 2, 9, 16, 26, 15]',5166.0,'[18, 21, 9, 1, 28, 20, 11, 3, 13, 12, 10, 19, 14, 22, 15, 2, 25, 16, 4, 23, 7, 17, 24, 26, 5, 27, 8, 6]',5900.0,'[3, 7, 13, 27, 14, 17, 18, 10, 6, 11, 21, 1, 4, 25, 23, 28, 24, 5, 8, 22, 20, 12, 19, 2, 9, 16, 26, 15]'
16,28,1,5862.0,'[3, 16, 27, 14, 15, 1, 18, 24, 26, 17, 25, 4, 19, 7, 6, 13, 2, 12, 23, 20, 28, 11, 10, 5, 22, 8, 21, 9]',5166.0,'[18, 21, 9, 1, 28, 20, 11, 3, 13, 12, 10, 19, 14, 22, 15, 2, 25, 16, 4, 23, 7, 17, 24, 26, 5, 27, 8, 6]',5862.0,'[3, 16, 27, 14, 15, 1, 18, 24, 26, 17, 25, 4, 19, 7, 6, 13, 2, 12, 23, 20, 28, 11, 10, 5, 22, 8, 21, 9]'
38,28,1,5826.0,'[13, 1, 9, 7, 15, 17, 18, 14, 8, 11, 26, 25, 3, 24, 28, 4, 27, 6, 5, 23, 2, 12, 19, 10, 21, 22, 20, 16]',5166.0,'[18, 21, 9, 1, 28, 20, 11, 3, 13, 12, 10, 19, 14, 22, 15, 2, 25, 16, 4, 23, 7, 17, 24, 26, 5, 27, 8, 6]',5826.0,'[13, 1, 9, 7, 15, 17, 18, 14, 8, 11, 26, 25, 3, 24, 28, 4, 27, 6, 5, 23, 2, 12, 19, 10, 21, 22, 20, 16]'
15,28,1,6040.0,'[16, 28, 20, 5, 27, 11, 18, 12, 14, 17, 21, 1, 13, 2, 23, 7, 22, 10, 9, 3, 26, 15, 19, 8, 4, 24, 25, 6]',5166.0,'[18, 21, 9, 1, 28, 20, 11, 3, 13, 12, 10, 19, 14, 22, 15, 2, 25, 16, 4, 23, 7, 17, 24, 26, 5, 27, 8, 6]',6040.0,'[16, 28, 20, 5, 27, 11, 18, 12, 14, 17, 21, 1, 13, 2, 23, 7, 22, 10, 9, 3, 26, 15, 19, 8, 4, 24, 25, 6]'
32,28,1,6046.0,'[8, 26, 1, 6, 21, 19, 18, 16, 27, 17, 5, 14, 28, 4, 2, 9, 3, 12, 15, 24, 25, 11, 7, 13, 10, 20, 23, 22]',5166.0,'[18, 21, 9, 1, 28, 20, 11, 3, 13, 12, 10, 19, 14, 22, 15, 2, 25, 16, 4, 23, 7, 17, 24, 26, 5, 27, 8, 6]',6046.0,'[8, 26, 1, 6, 21, 19, 18, 16, 27, 17, 5, 14, 28, 4, 2, 9, 3, 12, 15, 24, 25, 11, 7, 13, 10, 20, 23, 22]'
15,28,1,6082.0,'[22, 5, 20, 14, 7, 19, 18, 9, 28, 10, 21, 27, 6, 13, 15, 26, 23, 8, 1, 11, 3, 17, 12, 25, 4, 24, 16, 2]',5166.0,'[18, 21, 9, 1, 28, 20, 11, 3, 13, 12, 10, 19, 14, 22, 15, 2, 25, 16, 4, 23, 7, 17, 24, 26, 5, 27, 8, 6]',6082.0,'[22, 5, 20, 14, 7, 19, 18, 9, 28, 10, 21, 27, 6, 13, 15, 26, 23, 8, 1, 11, 3, 17, 12, 25, 4, 24, 16, 2]'
