timeMillis,stepsCount,solutionsChecked,cost,solution,optimalSolutionCost,optimalSolution,firstSolutionCost,firstSolution
285,52,2797,5496.0,'[20, 6, 4, 15, 7, 5, 10, 17, 11, 9, 8, 13, 12, 21, 1, 3, 22, 19, 16, 28, 14, 18, 25, 27, 24, 23, 2, 26]',5166.0,'[18, 21, 9, 1, 28, 20, 11, 3, 13, 12, 10, 19, 14, 22, 15, 2, 25, 16, 4, 23, 7, 17, 24, 26, 5, 27, 8, 6]',6762.0,'[1, 5, 21, 24, 19, 6, 10, 25, 7, 8, 20, 3, 4, 17, 26, 9, 16, 28, 18, 15, 14, 13, 12, 27, 22, 23, 2, 11]'
586,66,5873,5386.0,'[12, 28, 17, 15, 7, 21, 19, 18, 3, 4, 8, 14, 20, 22, 1, 16, 5, 10, 25, 23, 24, 11, 9, 13, 26, 6, 2, 27]',5166.0,'[18, 21, 9, 1, 28, 20, 11, 3, 13, 12, 10, 19, 14, 22, 15, 2, 25, 16, 4, 23, 7, 17, 24, 26, 5, 27, 8, 6]',7002.0,'[20, 14, 26, 16, 22, 12, 11, 23, 18, 24, 3, 7, 5, 21, 9, 28, 6, 8, 1, 13, 25, 19, 10, 17, 27, 2, 4, 15]'
401,62,3939,5414.0,'[19, 14, 9, 2, 7, 20, 25, 16, 11, 12, 10, 26, 27, 1, 22, 23, 6, 4, 24, 15, 28, 18, 3, 5, 17, 13, 8, 21]',5166.0,'[18, 21, 9, 1, 28, 20, 11, 3, 13, 12, 10, 19, 14, 22, 15, 2, 25, 16, 4, 23, 7, 17, 24, 26, 5, 27, 8, 6]',7156.0,'[10, 19, 14, 15, 4, 1, 26, 9, 20, 25, 6, 22, 13, 8, 17, 18, 28, 7, 16, 24, 12, 27, 11, 5, 23, 3, 2, 21]'
331,50,3403,5600.0,'[24, 6, 5, 1, 7, 13, 17, 25, 2, 16, 20, 15, 9, 4, 8, 10, 22, 12, 26, 11, 3, 19, 21, 23, 28, 27, 18, 14]',5166.0,'[18, 21, 9, 1, 28, 20, 11, 3, 13, 12, 10, 19, 14, 22, 15, 2, 25, 16, 4, 23, 7, 17, 24, 26, 5, 27, 8, 6]',6928.0,'[26, 25, 15, 2, 8, 13, 14, 24, 11, 7, 28, 10, 1, 4, 19, 6, 5, 12, 17, 18, 3, 20, 23, 22, 21, 27, 16, 9]'
439,84,4221,5254.0,'[10, 22, 13, 28, 1, 3, 18, 19, 17, 16, 12, 2, 23, 7, 6, 20, 15, 4, 25, 14, 24, 11, 5, 9, 26, 8, 21, 27]',5166.0,'[18, 21, 9, 1, 28, 20, 11, 3, 13, 12, 10, 19, 14, 22, 15, 2, 25, 16, 4, 23, 7, 17, 24, 26, 5, 27, 8, 6]',7406.0,'[12, 17, 18, 5, 19, 22, 28, 6, 1, 27, 10, 2, 16, 7, 26, 9, 3, 24, 21, 11, 23, 14, 15, 8, 25, 20, 4, 13]'
379,43,3849,5420.0,'[9, 6, 19, 28, 7, 12, 16, 8, 18, 10, 23, 11, 5, 21, 22, 26, 1, 25, 15, 14, 20, 17, 24, 4, 2, 3, 27, 13]',5166.0,'[18, 21, 9, 1, 28, 20, 11, 3, 13, 12, 10, 19, 14, 22, 15, 2, 25, 16, 4, 23, 7, 17, 24, 26, 5, 27, 8, 6]',6830.0,'[26, 6, 14, 4, 9, 12, 16, 2, 15, 21, 23, 13, 17, 7, 24, 22, 8, 20, 1, 28, 25, 11, 27, 10, 18, 3, 19, 5]'
631,55,4098,5352.0,'[17, 21, 13, 1, 28, 26, 10, 9, 12, 18, 8, 25, 19, 6, 22, 15, 23, 4, 3, 7, 14, 11, 2, 24, 16, 27, 5, 20]',5166.0,'[18, 21, 9, 1, 28, 20, 11, 3, 13, 12, 10, 19, 14, 22, 15, 2, 25, 16, 4, 23, 7, 17, 24, 26, 5, 27, 8, 6]',7336.0,'[28, 2, 27, 26, 23, 21, 1, 22, 17, 18, 9, 6, 11, 16, 4, 15, 25, 7, 3, 13, 12, 24, 8, 10, 5, 20, 14, 19]'
632,64,6196,5302.0,'[17, 22, 13, 6, 15, 25, 19, 20, 3, 10, 12, 23, 24, 7, 1, 5, 8, 11, 21, 14, 27, 18, 2, 16, 26, 9, 4, 28]',5166.0,'[18, 21, 9, 1, 28, 20, 11, 3, 13, 12, 10, 19, 14, 22, 15, 2, 25, 16, 4, 23, 7, 17, 24, 26, 5, 27, 8, 6]',6992.0,'[25, 22, 28, 10, 17, 24, 15, 26, 12, 5, 7, 4, 14, 6, 8, 27, 2, 21, 13, 16, 23, 19, 9, 18, 11, 3, 1, 20]'
439,49,4460,5440.0,'[16, 8, 12, 7, 1, 25, 17, 3, 20, 19, 5, 24, 22, 28, 21, 13, 9, 11, 10, 27, 15, 18, 4, 23, 2, 26, 14, 6]',5166.0,'[18, 21, 9, 1, 28, 20, 11, 3, 13, 12, 10, 19, 14, 22, 15, 2, 25, 16, 4, 23, 7, 17, 24, 26, 5, 27, 8, 6]',6546.0,'[1, 13, 23, 3, 15, 4, 24, 2, 20, 21, 19, 22, 7, 18, 28, 5, 8, 10, 9, 27, 16, 25, 12, 17, 11, 26, 14, 6]'
347,66,3448,5432.0,'[25, 27, 26, 8, 22, 3, 19, 20, 12, 11, 10, 24, 13, 2, 1, 5, 15, 17, 21, 6, 28, 18, 16, 23, 14, 9, 4, 7]',5166.0,'[18, 21, 9, 1, 28, 20, 11, 3, 13, 12, 10, 19, 14, 22, 15, 2, 25, 16, 4, 23, 7, 17, 24, 26, 5, 27, 8, 6]',6676.0,'[6, 3, 22, 4, 2, 1, 25, 21, 11, 20, 19, 26, 17, 27, 8, 10, 14, 23, 7, 15, 28, 24, 16, 18, 13, 9, 12, 5]'
717,66,7096,5262.0,'[10, 1, 26, 27, 22, 4, 11, 19, 16, 17, 25, 2, 3, 28, 14, 13, 8, 24, 12, 21, 5, 18, 23, 9, 6, 15, 20, 7]',5166.0,'[18, 21, 9, 1, 28, 20, 11, 3, 13, 12, 10, 19, 14, 22, 15, 2, 25, 16, 4, 23, 7, 17, 24, 26, 5, 27, 8, 6]',6806.0,'[12, 11, 7, 24, 6, 3, 2, 4, 27, 15, 18, 1, 23, 28, 25, 20, 26, 14, 10, 8, 17, 9, 22, 13, 21, 16, 19, 5]'
386,60,3799,5484.0,'[26, 8, 9, 3, 1, 6, 18, 24, 12, 19, 4, 20, 13, 14, 22, 10, 23, 16, 25, 21, 11, 17, 2, 27, 28, 5, 15, 7]',5166.0,'[18, 21, 9, 1, 28, 20, 11, 3, 13, 12, 10, 19, 14, 22, 15, 2, 25, 16, 4, 23, 7, 17, 24, 26, 5, 27, 8, 6]',7202.0,'[20, 12, 10, 27, 6, 9, 8, 7, 19, 14, 11, 17, 22, 21, 1, 3, 23, 16, 18, 25, 24, 26, 2, 13, 28, 5, 15, 4]'
485,55,4790,5384.0,'[10, 1, 14, 21, 8, 9, 11, 13, 25, 24, 18, 17, 2, 28, 22, 5, 15, 20, 6, 27, 7, 12, 19, 16, 4, 23, 26, 3]',5166.0,'[18, 21, 9, 1, 28, 20, 11, 3, 13, 12, 10, 19, 14, 22, 15, 2, 25, 16, 4, 23, 7, 17, 24, 26, 5, 27, 8, 6]',6882.0,'[15, 8, 13, 14, 23, 1, 17, 3, 5, 28, 27, 7, 21, 20, 24, 12, 2, 26, 6, 11, 10, 22, 19, 9, 4, 18, 25, 16]'
301,49,3169,5382.0,'[14, 23, 9, 1, 22, 24, 12, 6, 17, 18, 11, 26, 25, 15, 28, 4, 21, 20, 7, 8, 2, 13, 19, 27, 5, 16, 10, 3]',5166.0,'[18, 21, 9, 1, 28, 20, 11, 3, 13, 12, 10, 19, 14, 22, 15, 2, 25, 16, 4, 23, 7, 17, 24, 26, 5, 27, 8, 6]',6646.0,'[20, 1, 4, 28, 15, 16, 5, 23, 27, 10, 18, 11, 25, 17, 19, 6, 26, 21, 13, 8, 3, 14, 7, 24, 2, 22, 9, 12]'
