timeMillis,stepsCount,solutionsChecked,cost,solution,optimalSolutionCost,optimalSolution,firstSolutionCost,firstSolution
55,1094,1094,812460.0,'[19, 3, 16, 7, 8, 12, 11, 2, 20, 18, 10, 1, 6, 9, 13, 15, 14, 4, 5, 17]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',917694.0,'[20, 18, 17, 10, 7, 6, 13, 15, 19, 14, 11, 9, 5, 2, 16, 4, 3, 12, 1, 8]'
55,1251,1251,821622.0,'[12, 15, 18, 20, 17, 7, 14, 2, 3, 1, 5, 11, 6, 10, 13, 8, 4, 9, 19, 16]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',881484.0,'[8, 6, 10, 19, 1, 5, 2, 12, 7, 4, 17, 3, 16, 13, 15, 18, 14, 11, 9, 20]'
55,1410,1410,813608.0,'[2, 1, 18, 14, 6, 5, 20, 10, 15, 11, 16, 17, 12, 7, 19, 3, 4, 8, 9, 13]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',892774.0,'[15, 3, 16, 13, 4, 19, 11, 1, 18, 5, 8, 7, 14, 6, 10, 17, 2, 9, 12, 20]'
55,1351,1351,817128.0,'[19, 3, 18, 9, 15, 17, 10, 16, 7, 12, 11, 6, 5, 2, 13, 20, 1, 4, 8, 14]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',886060.0,'[18, 12, 14, 20, 6, 3, 16, 7, 2, 19, 9, 17, 13, 11, 5, 4, 8, 1, 15, 10]'
55,1252,1252,823770.0,'[2, 20, 15, 17, 10, 16, 8, 9, 19, 11, 13, 18, 6, 4, 7, 14, 3, 1, 5, 12]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',943508.0,'[6, 16, 13, 7, 19, 10, 4, 12, 8, 5, 9, 3, 1, 14, 18, 20, 11, 2, 15, 17]'
55,1397,1397,817234.0,'[4, 14, 20, 19, 15, 8, 6, 9, 3, 13, 2, 7, 1, 16, 18, 17, 5, 10, 11, 12]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',872216.0,'[10, 15, 19, 16, 12, 9, 2, 1, 20, 18, 13, 6, 4, 11, 14, 8, 7, 3, 17, 5]'
55,1392,1392,828042.0,'[19, 16, 14, 18, 3, 7, 11, 10, 5, 20, 17, 6, 9, 12, 1, 4, 8, 15, 2, 13]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',921760.0,'[4, 9, 7, 10, 19, 18, 1, 16, 6, 20, 3, 13, 11, 17, 8, 5, 15, 2, 12, 14]'
55,1272,1272,822066.0,'[13, 20, 16, 10, 2, 11, 19, 3, 5, 15, 17, 18, 9, 14, 4, 7, 8, 1, 6, 12]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',892338.0,'[6, 14, 3, 2, 13, 9, 5, 4, 11, 18, 10, 7, 17, 20, 12, 15, 8, 16, 19, 1]'
55,1413,1413,814484.0,'[2, 20, 9, 11, 15, 3, 7, 14, 19, 1, 8, 5, 18, 6, 13, 10, 12, 4, 17, 16]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',917910.0,'[16, 5, 7, 17, 20, 18, 11, 8, 6, 10, 19, 15, 2, 13, 12, 1, 4, 14, 9, 3]'
55,1417,1417,817362.0,'[16, 9, 15, 5, 12, 13, 11, 8, 2, 10, 1, 14, 17, 3, 18, 19, 7, 4, 20, 6]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',902358.0,'[12, 16, 19, 9, 17, 8, 1, 11, 13, 14, 4, 20, 3, 10, 6, 5, 2, 18, 7, 15]'
55,1271,1271,818768.0,'[7, 16, 5, 15, 11, 3, 20, 17, 18, 10, 19, 8, 4, 12, 1, 2, 13, 6, 14, 9]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',880880.0,'[17, 19, 9, 3, 12, 1, 4, 7, 16, 2, 18, 6, 5, 15, 13, 14, 10, 11, 8, 20]'
55,1396,1396,803054.0,'[16, 19, 4, 20, 17, 10, 15, 1, 14, 3, 11, 2, 8, 7, 5, 6, 12, 18, 9, 13]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',849918.0,'[3, 17, 6, 19, 10, 12, 11, 8, 1, 5, 15, 7, 9, 18, 4, 16, 13, 20, 14, 2]'
55,1414,1414,829060.0,'[14, 15, 7, 19, 18, 4, 3, 12, 13, 16, 5, 9, 8, 20, 17, 10, 11, 6, 2, 1]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',872952.0,'[6, 2, 13, 17, 5, 14, 19, 1, 10, 18, 20, 7, 4, 11, 8, 3, 15, 12, 9, 16]'
