timeMillis,stepsCount,solutionsChecked,cost,solution,optimalSolutionCost,optimalSolution,firstSolutionCost,firstSolution
11,20,1,829672.0,'[12, 13, 14, 4, 17, 20, 11, 1, 2, 10, 18, 8, 16, 5, 7, 6, 15, 19, 9, 3]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',829672.0,'[12, 13, 14, 4, 17, 20, 11, 1, 2, 10, 18, 8, 16, 5, 7, 6, 15, 19, 9, 3]'
9,20,1,782874.0,'[18, 1, 20, 15, 4, 12, 11, 2, 19, 14, 10, 5, 6, 8, 13, 7, 3, 16, 9, 17]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',782874.0,'[18, 1, 20, 15, 4, 12, 11, 2, 19, 14, 10, 5, 6, 8, 13, 7, 3, 16, 9, 17]'
13,20,1,815844.0,'[7, 17, 5, 3, 14, 16, 11, 1, 13, 10, 12, 4, 8, 20, 9, 15, 18, 19, 6, 2]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',815844.0,'[7, 17, 5, 3, 14, 16, 11, 1, 13, 10, 12, 4, 8, 20, 9, 15, 18, 19, 6, 2]'
11,20,1,810852.0,'[15, 9, 17, 20, 4, 18, 11, 1, 8, 19, 16, 7, 5, 13, 3, 2, 6, 10, 14, 12]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',810852.0,'[15, 9, 17, 20, 4, 18, 11, 1, 8, 19, 16, 7, 5, 13, 3, 2, 6, 10, 14, 12]'
10,20,1,812906.0,'[17, 8, 20, 5, 15, 2, 11, 10, 6, 19, 3, 14, 9, 4, 18, 7, 16, 1, 13, 12]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',812906.0,'[17, 8, 20, 5, 15, 2, 11, 10, 6, 19, 3, 14, 9, 4, 18, 7, 16, 1, 13, 12]'
14,20,1,793454.0,'[5, 13, 15, 18, 17, 3, 11, 9, 4, 19, 6, 10, 20, 8, 7, 16, 14, 1, 2, 12]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',793454.0,'[5, 13, 15, 18, 17, 3, 11, 9, 4, 19, 6, 10, 20, 8, 7, 16, 14, 1, 2, 12]'
10,20,1,811810.0,'[9, 4, 7, 10, 13, 5, 8, 6, 1, 3, 15, 17, 16, 20, 2, 14, 18, 11, 19, 12]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',811810.0,'[9, 4, 7, 10, 13, 5, 8, 6, 1, 3, 15, 17, 16, 20, 2, 14, 18, 11, 19, 12]'
12,20,1,770470.0,'[13, 3, 12, 7, 20, 8, 11, 19, 10, 18, 6, 15, 5, 2, 17, 16, 4, 9, 1, 14]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',770470.0,'[13, 3, 12, 7, 20, 8, 11, 19, 10, 18, 6, 15, 5, 2, 17, 16, 4, 9, 1, 14]'
12,20,1,784708.0,'[3, 17, 14, 4, 20, 7, 6, 19, 13, 11, 9, 5, 16, 18, 12, 8, 15, 1, 10, 2]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',784708.0,'[3, 17, 14, 4, 20, 7, 6, 19, 13, 11, 9, 5, 16, 18, 12, 8, 15, 1, 10, 2]'
16,20,1,810748.0,'[17, 15, 7, 6, 18, 14, 3, 1, 9, 11, 20, 2, 12, 8, 5, 4, 13, 19, 10, 16]',703482.0,'[10, 9, 12, 20, 19, 3, 14, 6, 17, 11, 5, 7, 15, 16, 18, 2, 4, 8, 13, 1]',810748.0,'[17, 15, 7, 6, 18, 14, 3, 1, 9, 11, 20, 2, 12, 8, 5, 4, 13, 19, 10, 16]'
