timeMillis,stepsCount,solutionsChecked,cost,solution,optimalSolutionCost,optimalSolution,firstSolutionCost,firstSolution
343,3945,3945,5613331.0,'[6, 19, 14, 11, 8, 16, 25, 22, 24, 17, 3, 21, 1, 9, 10, 7, 5, 20, 18, 4, 23, 13, 2, 12, 26, 15]',5386879.0,'[14, 4, 13, 7, 16, 25, 26, 17, 1, 15, 12, 20, 18, 19, 3, 8, 21, 9, 5, 24, 6, 10, 22, 2, 23, 11]',5918960.0,'[2, 11, 1, 14, 26, 17, 19, 22, 20, 24, 5, 16, 4, 23, 10, 8, 15, 3, 13, 6, 18, 7, 25, 12, 21, 9]'
343,3963,3963,5599356.0,'[3, 12, 6, 10, 25, 26, 1, 15, 24, 13, 8, 9, 21, 18, 23, 17, 5, 20, 19, 2, 11, 16, 22, 14, 7, 4]',5386879.0,'[14, 4, 13, 7, 16, 25, 26, 17, 1, 15, 12, 20, 18, 19, 3, 8, 21, 9, 5, 24, 6, 10, 22, 2, 23, 11]',5979603.0,'[3, 21, 15, 13, 11, 2, 18, 7, 8, 19, 1, 12, 22, 16, 6, 17, 14, 25, 24, 23, 9, 10, 5, 20, 4, 26]'
343,3903,3903,5610572.0,'[6, 12, 26, 13, 25, 16, 1, 23, 21, 11, 19, 20, 2, 8, 22, 10, 17, 5, 15, 14, 3, 24, 7, 18, 9, 4]',5386879.0,'[14, 4, 13, 7, 16, 25, 26, 17, 1, 15, 12, 20, 18, 19, 3, 8, 21, 9, 5, 24, 6, 10, 22, 2, 23, 11]',5908476.0,'[6, 19, 3, 15, 24, 11, 7, 20, 2, 26, 8, 13, 21, 25, 12, 5, 10, 16, 18, 14, 9, 4, 23, 22, 17, 1]'
343,4049,4049,5568680.0,'[20, 6, 24, 12, 13, 11, 23, 5, 17, 16, 19, 3, 26, 18, 2, 8, 14, 9, 15, 25, 22, 21, 4, 10, 1, 7]',5386879.0,'[14, 4, 13, 7, 16, 25, 26, 17, 1, 15, 12, 20, 18, 19, 3, 8, 21, 9, 5, 24, 6, 10, 22, 2, 23, 11]',5756698.0,'[14, 1, 10, 20, 4, 6, 9, 18, 23, 8, 11, 15, 21, 16, 22, 17, 5, 13, 12, 19, 26, 2, 7, 24, 3, 25]'
343,3891,3891,5599487.0,'[25, 10, 7, 24, 11, 23, 6, 17, 1, 9, 18, 12, 19, 13, 14, 2, 15, 5, 16, 26, 22, 3, 4, 21, 8, 20]',5386879.0,'[14, 4, 13, 7, 16, 25, 26, 17, 1, 15, 12, 20, 18, 19, 3, 8, 21, 9, 5, 24, 6, 10, 22, 2, 23, 11]',6095916.0,'[4, 13, 3, 10, 9, 1, 24, 25, 16, 15, 7, 23, 11, 8, 17, 12, 2, 14, 21, 20, 22, 5, 26, 19, 6, 18]'
343,4064,4064,5548155.0,'[23, 13, 2, 10, 26, 16, 21, 4, 7, 11, 1, 20, 18, 14, 25, 8, 9, 15, 5, 17, 12, 19, 24, 22, 3, 6]',5386879.0,'[14, 4, 13, 7, 16, 25, 26, 17, 1, 15, 12, 20, 18, 19, 3, 8, 21, 9, 5, 24, 6, 10, 22, 2, 23, 11]',5984838.0,'[16, 18, 7, 9, 1, 23, 2, 14, 6, 15, 21, 4, 17, 26, 5, 22, 19, 20, 8, 10, 13, 11, 24, 12, 3, 25]'
343,3826,3826,5576294.0,'[3, 2, 23, 11, 10, 22, 21, 5, 25, 26, 18, 19, 15, 12, 17, 8, 9, 1, 14, 7, 20, 6, 16, 4, 13, 24]',5386879.0,'[14, 4, 13, 7, 16, 25, 26, 17, 1, 15, 12, 20, 18, 19, 3, 8, 21, 9, 5, 24, 6, 10, 22, 2, 23, 11]',5986842.0,'[5, 1, 9, 16, 24, 21, 18, 26, 4, 22, 23, 11, 17, 3, 20, 8, 13, 2, 6, 25, 10, 14, 15, 7, 19, 12]'
343,4082,4082,5597359.0,'[25, 17, 2, 15, 7, 13, 24, 22, 19, 12, 1, 18, 5, 20, 9, 11, 23, 4, 14, 6, 8, 10, 26, 16, 3, 21]',5386879.0,'[14, 4, 13, 7, 16, 25, 26, 17, 1, 15, 12, 20, 18, 19, 3, 8, 21, 9, 5, 24, 6, 10, 22, 2, 23, 11]',5699575.0,'[21, 22, 6, 8, 20, 3, 24, 12, 1, 26, 7, 5, 9, 10, 11, 4, 14, 15, 19, 18, 17, 2, 16, 23, 25, 13]'
343,4001,4001,5554959.0,'[22, 3, 18, 10, 25, 9, 7, 8, 15, 16, 6, 21, 20, 4, 19, 11, 14, 5, 1, 12, 17, 24, 26, 13, 2, 23]',5386879.0,'[14, 4, 13, 7, 16, 25, 26, 17, 1, 15, 12, 20, 18, 19, 3, 8, 21, 9, 5, 24, 6, 10, 22, 2, 23, 11]',5864885.0,'[4, 12, 22, 2, 24, 10, 3, 16, 5, 21, 6, 9, 23, 1, 18, 11, 20, 17, 13, 15, 25, 26, 7, 19, 8, 14]'
343,2734,2734,5572703.0,'[12, 16, 22, 26, 23, 3, 7, 11, 20, 15, 18, 5, 1, 19, 17, 4, 9, 21, 14, 25, 8, 2, 24, 13, 6, 10]',5386879.0,'[14, 4, 13, 7, 16, 25, 26, 17, 1, 15, 12, 20, 18, 19, 3, 8, 21, 9, 5, 24, 6, 10, 22, 2, 23, 11]',6091174.0,'[17, 24, 20, 11, 5, 1, 15, 12, 13, 6, 18, 22, 10, 8, 4, 25, 7, 21, 23, 19, 16, 14, 26, 3, 2, 9]'
